id;rooms;usedrooms;beds;usedbeds;year;month
207;14;11;36;2;2017;3
537;5;1;33;33;2017;3
290;40;14;73;5;2017;3
693;27;19;46;46;2017;3
669;6;5;5;1;2017;3
387;10;0;9;0;2017;3
637;75;35;13;8;2017;3
579;8;6;37;2;2017;3
351;54;33;138;40;2017;3
226;12;7;9;3;2017;3
58;22;15;11;8;2017;3
272;8;2;18;6;2017;3
601;19;19;113;113;2017;3
41;55;24;62;9;2017;3
684;6;4;24;24;2017;3
611;2;0;2;2;2017;3
43;43;1;213;171;2017;3
94;16;8;42;5;2017;3
358;50;7;46;44;2017;3
408;66;43;226;226;2017;3
167;7;4;45;19;2017;3
324;6;4;26;10;2017;3
369;41;34;29;4;2017;3
87;6;3;1;0;2017;3
455;30;22;131;83;2017;3
67;11;10;62;18;2017;3
368;6;4;22;15;2017;3
558;108;77;205;89;2017;3
458;9;9;20;20;2017;3
355;2;1;1;0;2017;3
93;2;1;5;5;2017;3
638;96;38;16;0;2017;3
539;15;8;7;6;2017;3
11;44;10;142;142;2017;3
231;3;1;4;4;2017;3
305;20;3;8;5;2017;3
549;41;29;34;9;2017;3
325;26;10;57;26;2017;3
651;2;1;4;2;2017;3
633;25;9;154;71;2017;3
204;33;25;28;6;2017;3
5;50;2;428;282;2017;3
484;62;39;32;23;2017;3
155;11;2;34;1;2017;3
348;13;13;44;19;2017;3
169;2;0;7;4;2017;3
680;16;3;18;12;2017;3
602;46;28;28;28;2017;3
283;6;2;6;4;2017;3
273;65;58;23;13;2017;3
691;12;0;49;49;2017;3
345;54;17;65;17;2017;3
70;3;1;19;19;2017;3
489;23;14;58;12;2017;3
209;47;47;159;159;2017;3
374;16;16;7;3;2017;3
493;84;5;59;26;2017;3
388;12;12;23;5;2017;3
74;49;49;437;269;2017;3
146;4;2;9;9;2017;3
572;16;2;21;20;2017;3
632;20;9;26;6;2017;3
372;66;66;466;41;2017;3
357;48;36;179;71;2017;3
354;2;1;1;0;2017;3
317;36;17;142;49;2017;3
121;32;6;99;99;2017;3
683;47;4;209;209;2017;3
573;4;2;11;9;2017;3
559;11;11;3;3;2017;3
213;31;14;77;14;2017;3
19;33;29;24;18;2017;3
157;43;1;23;16;2017;3
658;56;35;51;17;2017;3
234;34;34;136;47;2017;3
30;39;39;135;135;2017;3
473;18;8;137;120;2017;3
574;74;0;114;108;2017;3
586;59;3;142;3;2017;3
575;52;27;167;46;2017;3
561;6;2;3;1;2017;3
20;46;2;218;218;2017;3
394;7;3;3;0;2017;3
486;5;0;6;4;2017;3
259;19;6;90;64;2017;3
671;58;47;206;113;2017;3
413;39;39;50;50;2017;3
205;2;1;2;1;2017;3
327;55;32;17;8;2017;3
172;24;14;69;1;2017;3
133;29;24;18;13;2017;3
42;38;15;30;18;2017;3
79;15;15;51;51;2017;3
390;42;37;128;27;2017;3
253;57;44;97;97;2017;3
465;10;10;5;1;2017;3
443;3;0;2;0;2017;3
249;42;9;56;8;2017;3
431;27;8;106;18;2017;3
379;7;5;18;4;2017;3
3;21;21;45;28;2017;3
628;9;3;1;0;2017;3
135;21;21;89;54;2017;3
687;59;11;78;78;2017;3
591;22;12;53;53;2017;3
600;84;30;207;34;2017;3
584;44;2;77;14;2017;3
252;10;6;51;19;2017;3
45;50;42;57;28;2017;3
675;24;9;45;5;2017;3
256;41;10;2;2;2017;3
546;6;0;5;3;2017;3
594;1;0;4;1;2017;3
285;87;87;428;212;2017;3
7;42;25;69;64;2017;3
329;8;8;34;9;2017;3
66;29;3;92;20;2017;3
677;41;25;11;0;2017;3
22;12;11;72;61;2017;3
279;45;2;178;74;2017;3
617;46;1;21;6;2017;3
124;18;4;9;9;2017;3
556;11;10;53;36;2017;3
526;62;36;83;5;2017;3
383;10;1;8;3;2017;3
566;44;18;220;110;2017;4
615;30;30;21;21;2017;4
98;58;58;74;0;2017;4
14;2;1;19;6;2017;4
308;23;16;127;8;2017;4
110;46;46;40;28;2017;4
676;10;5;18;2;2017;4
298;42;16;110;54;2017;4
186;49;15;196;17;2017;4
373;18;7;6;3;2017;4
376;70;70;419;75;2017;4
159;13;13;103;14;2017;4
503;8;3;19;8;2017;4
597;9;9;28;4;2017;4
184;60;23;283;283;2017;4
403;82;51;335;156;2017;4
440;73;32;234;193;2017;4
422;20;8;27;20;2017;4
334;8;8;51;13;2017;4
662;25;1;104;39;2017;4
97;33;2;162;9;2017;4
666;3;0;5;2;2017;4
429;74;7;124;10;2017;4
0;42;19;76;22;2017;4
660;32;32;94;70;2017;4
480;13;12;17;7;2017;4
347;4;2;18;0;2017;4
88;35;31;183;110;2017;4
664;8;8;7;1;2017;4
245;9;3;108;69;2017;4
547;32;2;88;2;2017;4
139;58;28;107;107;2017;4
488;7;1;33;20;2017;4
112;54;54;122;122;2017;4
365;40;24;170;2;2017;4
269;12;2;54;54;2017;4
271;12;8;49;38;2017;4
629;14;11;77;38;2017;4
185;50;41;10;1;2017;4
356;13;13;18;18;2017;4
198;25;16;52;48;2017;4
60;97;97;184;168;2017;4
475;7;5;10;7;2017;4
360;26;9;2;1;2017;4
270;20;0;54;4;2017;4
426;25;25;31;20;2017;4
166;66;7;41;12;2017;4
57;24;24;72;27;2017;4
28;14;8;65;49;2017;4
246;51;43;287;27;2017;4
117;18;9;28;16;2017;4
114;43;37;91;30;2017;4
158;36;9;15;9;2017;4
175;2;2;3;0;2017;4
153;10;5;68;67;2017;4
281;23;23;116;5;2017;4
191;6;2;12;12;2017;4
696;80;11;43;30;2017;4
511;49;26;46;15;2017;4
398;35;35;57;57;2017;4
642;41;23;326;207;2017;4
588;61;15;157;67;2017;4
27;49;22;46;46;2017;4
352;8;7;20;12;2017;4
145;12;8;15;5;2017;4
694;11;11;37;23;2017;4
472;25;17;65;61;2017;4
250;29;29;144;30;2017;4
364;48;34;215;33;2017;4
254;29;25;94;94;2017;4
461;4;3;11;1;2017;4
474;47;40;261;177;2017;4
103;78;52;68;43;2017;4
126;5;0;24;24;2017;4
689;11;11;70;30;2017;4
685;30;18;152;152;2017;4
519;2;0;5;1;2017;4
452;39;26;95;14;2017;4
310;25;2;97;25;2017;4
244;75;75;1;0;2017;4
673;33;1;106;14;2017;4
477;107;35;175;100;2017;4
304;15;5;72;41;2017;4
623;60;47;298;138;2017;4
432;25;16;52;11;2017;4
446;17;17;62;1;2017;4
81;69;25;5;3;2017;4
595;8;2;1;0;2017;4
318;59;49;266;130;2017;4
445;21;15;11;6;2017;4
288;33;17;149;0;2017;4
292;14;2;57;57;2017;4
208;11;0;55;50;2017;4
538;6;6;34;15;2017;4
336;7;1;18;12;2017;4
420;27;20;160;106;2017;4
485;4;0;4;1;2017;4
469;26;14;107;67;2017;4
603;23;3;184;87;2017;4
264;32;24;25;14;2017;4
29;44;43;266;266;2017;4
471;47;47;252;144;2017;4
363;42;10;37;1;2017;4
122;64;7;236;236;2017;4
654;16;6;63;63;2017;4
210;19;9;32;8;2017;4
540;22;21;8;5;2017;4
682;41;11;149;120;2017;4
508;10;10;41;41;2017;4
232;46;12;200;81;2017;4
4;44;18;81;69;2017;4
447;20;0;141;96;2017;4
479;18;3;141;33;2017;4
557;41;16;72;30;2017;4
227;31;28;193;193;2017;4
643;33;5;31;7;2017;4
181;55;6;154;123;2017;4
38;33;30;122;35;2017;4
26;5;0;7;5;2017;4
667;7;3;26;15;2017;4
200;18;3;24;17;2017;4
481;52;13;157;157;2017;4
434;52;42;201;13;2017;4
295;30;7;99;42;2017;4
233;21;2;108;27;2017;4
436;3;2;3;0;2017;4
640;11;8;1;0;2017;4
294;25;17;104;7;2017;4
515;12;5;43;43;2017;4
686;1;0;4;3;2017;4
536;11;0;36;30;2017;4
120;21;18;72;19;2017;4
397;75;75;310;293;2017;4
451;74;74;329;302;2017;4
510;25;21;74;74;2017;4
92;7;0;2;2;2017;4
218;35;8;82;82;2017;4
361;71;71;326;226;2017;4
460;5;0;19;13;2017;4
627;2;1;3;2;2017;4
578;43;4;70;18;2017;4
507;58;12;21;21;2017;4
417;55;3;202;18;2017;4
370;13;9;9;0;2017;4
565;5;0;26;13;2017;4
127;13;2;15;0;2017;4
681;28;12;19;13;2017;4
506;43;43;127;55;2017;4
424;27;20;77;20;2017;4
542;22;4;84;84;2017;4
224;21;3;122;122;2017;4
86;8;8;52;4;2017;4
315;52;19;356;73;2017;4
300;42;41;136;83;2017;4
333;5;2;32;3;2017;4
359;5;2;1;0;2017;4
9;20;2;50;5;2017;4
548;71;16;463;23;2017;4
274;52;52;59;33;2017;4
190;11;0;26;18;2017;4
225;2;1;6;0;2017;4
113;63;8;321;159;2017;4
659;21;4;84;6;2017;4
15;1;0;4;3;2017;4
235;55;55;147;133;2017;4
95;42;18;173;19;2017;4
267;24;17;9;5;2017;4
605;9;5;37;37;2017;4
399;17;8;7;4;2017;4
160;10;2;16;13;2017;4
518;18;10;104;83;2017;4
514;65;21;147;2;2017;4
73;71;48;239;9;2017;4
425;11;11;2;1;2017;4
101;43;23;123;105;2017;4
580;66;20;180;47;2017;4
297;59;29;73;8;2017;4
31;10;7;8;6;2017;4
247;24;3;56;43;2017;4
151;41;41;110;16;2017;4
129;30;8;105;38;2017;4
125;17;17;73;30;2017;4
33;47;0;53;42;2017;4
266;22;5;60;37;2017;4
118;6;6;26;2;2017;4
280;28;14;126;87;2017;4
395;49;8;289;289;2017;4
180;35;23;113;48;2017;4
55;79;4;100;27;2017;4
134;55;0;6;1;2017;4
463;59;19;141;123;2017;4
299;33;4;127;127;2017;4
668;53;37;238;102;2017;4
62;3;1;2;1;2017;4
435;21;13;157;129;2017;4
498;29;29;98;8;2017;4
652;48;41;37;31;2017;4
128;54;54;304;202;2017;4
326;5;1;50;9;2017;4
349;54;19;176;117;2017;4
331;19;19;37;37;2017;4
454;14;14;21;21;2017;4
647;6;2;12;5;2017;4
25;28;28;79;6;2017;4
609;27;26;16;7;2017;4
238;39;31;96;4;2017;4
402;39;22;56;5;2017;4
179;7;5;63;19;2017;4
509;29;17;226;164;2017;4
171;12;12;48;3;2017;4
502;26;26;21;14;2017;4
170;28;20;99;63;2017;4
340;8;8;41;29;2017;4
301;8;8;42;42;2017;4
393;19;3;51;40;2017;4
483;13;0;24;6;2017;4
492;5;0;18;14;2017;4
286;36;15;88;33;2017;4
47;85;6;250;102;2017;4
12;41;32;345;345;2017;4
400;38;3;53;24;2017;4
523;6;6;27;22;2017;4
291;8;0;46;33;2017;4
688;37;14;41;28;2017;4
571;8;1;30;23;2017;4
278;24;10;28;18;2017;4
620;22;8;34;11;2017;4
108;2;1;5;0;2017;4
478;18;0;40;6;2017;4
142;8;3;44;11;2017;4
371;35;2;148;22;2017;4
211;24;24;14;6;2017;4
646;14;9;33;7;2017;4
343;35;17;15;7;2017;4
529;14;11;35;5;2017;4
161;37;4;115;11;2017;4
619;31;20;10;0;2017;4
531;60;34;43;2;2017;4
2;4;1;15;9;2017;4
476;20;1;29;24;2017;4
522;6;5;42;32;2017;4
528;17;17;64;12;2017;4
105;34;9;66;4;2017;4
495;31;17;7;3;2017;4
441;64;61;175;52;2017;4
132;20;13;9;4;2017;4
457;7;1;13;13;2017;4
37;25;5;39;10;2017;4
154;5;2;11;1;2017;4
56;4;0;13;2;2017;4
396;61;61;47;47;2017;4
482;6;4;32;1;2017;4
350;12;9;33;1;2017;4
385;45;4;95;25;2017;4
428;43;25;199;186;2017;4
284;49;49;46;43;2017;4
202;39;5;49;16;2017;4
567;21;14;51;51;2017;4
76;1;0;1;0;2017;4
150;21;7;67;0;2017;4
405;37;12;69;63;2017;4
650;46;46;50;32;2017;4
289;18;18;49;34;2017;4
590;44;20;195;48;2017;4
49;49;30;228;25;2017;4
54;20;2;11;5;2017;4
162;50;29;165;90;2017;4
416;29;3;282;183;2017;4
221;15;12;97;73;2017;4
412;26;9;62;1;2017;4
634;48;47;302;162;2017;4
296;16;5;6;6;2017;4
182;1;0;5;2;2017;4
65;18;10;15;5;2017;4
679;78;78;378;46;2017;4
649;25;10;138;77;2017;4
277;31;7;7;2;2017;4
517;35;18;46;24;2017;4
353;54;18;131;20;2017;4
661;62;27;40;24;2017;4
152;57;12;85;55;2017;4
564;3;3;8;1;2017;4
212;17;0;14;11;2017;4
293;9;3;11;0;2017;4
282;6;1;26;12;2017;4
613;14;1;57;57;2017;4
375;60;34;459;459;2017;4
177;40;17;94;82;2017;4
639;38;10;72;72;2017;4
332;34;13;7;7;2017;4
653;18;6;15;10;2017;4
543;6;1;17;9;2017;4
309;31;12;22;22;2017;4
337;4;1;8;4;2017;4
380;29;29;60;48;2017;4
239;25;18;8;1;2017;4
655;7;4;15;11;2017;4
130;23;10;12;3;2017;4
193;46;17;11;3;2017;4
197;27;27;1;1;2017;4
287;30;5;7;4;2017;4
136;18;5;128;128;2017;4
40;33;13;33;17;2017;4
587;8;7;64;59;2017;4
439;21;7;138;21;2017;4
107;7;4;20;9;2017;4
604;23;17;120;37;2017;4
319;19;0;9;2;2017;4
61;35;9;36;26;2017;4
116;58;20;479;44;2017;4
196;84;61;19;17;2017;4
449;3;0;17;17;2017;4
164;10;6;45;40;2017;4
437;8;4;17;12;2017;4
36;25;25;38;12;2017;4
323;39;1;131;122;2017;4
410;23;12;115;18;2017;4
268;20;8;5;0;2017;4
276;26;15;76;73;2017;4
262;47;21;358;296;2017;4
487;12;9;21;15;2017;4
115;2;0;4;2;2017;4
593;28;6;19;19;2017;4
261;35;12;21;8;2017;4
143;53;53;377;335;2017;4
459;53;53;94;36;2017;4
265;24;1;89;86;2017;4
335;44;44;126;19;2017;4
448;32;1;64;7;2017;4
52;38;25;85;85;2017;4
636;25;12;50;6;2017;4
554;5;5;25;4;2017;4
341;56;39;247;37;2017;4
401;14;6;78;52;2017;4
589;75;53;303;82;2017;4
491;42;29;44;1;2017;4
275;62;62;279;89;2017;4
16;24;18;21;14;2017;4
644;11;11;47;6;2017;4
48;39;2;21;11;2017;4
77;40;18;212;212;2017;4
206;75;73;416;240;2017;4
69;28;18;54;1;2017;4
608;38;23;32;25;2017;4
75;22;2;60;44;2017;4
322;21;15;80;35;2017;4
137;44;11;141;68;2017;4
674;2;1;3;1;2017;4
533;32;1;26;21;2017;4
203;52;21;160;82;2017;4
174;14;9;10;3;2017;4
444;71;70;4;3;2017;4
63;53;53;31;14;2017;4
312;7;2;9;1;2017;4
530;64;58;103;51;2017;4
201;47;3;154;154;2017;4
109;18;9;58;11;2017;4
610;29;29;39;18;2017;4
616;61;3;244;244;2017;4
625;56;29;206;52;2017;4
192;11;4;31;21;2017;4
216;9;0;23;1;2017;4
183;51;35;31;16;2017;4
582;45;38;83;8;2017;4
497;35;3;75;58;2017;4
563;28;28;2;2;2017;4
339;8;2;12;7;2017;4
100;41;21;92;92;2017;4
585;38;27;144;144;2017;4
78;20;17;31;31;2017;4
496;8;5;43;37;2017;4
307;36;4;69;8;2017;4
34;17;13;66;24;2017;4
362;31;31;126;110;2017;4
72;25;25;7;6;2017;4
330;57;21;186;44;2017;4
96;26;26;40;14;2017;4
80;51;51;256;108;2017;4
68;7;6;8;2;2017;4
391;32;24;114;72;2017;4
241;60;44;116;99;2017;4
382;11;3;34;0;2017;4
314;42;19;88;88;2017;4
553;59;5;502;502;2017;4
104;64;51;69;9;2017;4
430;5;4;19;19;2017;4
624;10;7;55;55;2017;4
44;21;11;40;17;2017;4
442;2;1;11;11;2017;4
418;26;4;70;22;2017;4
499;10;5;26;22;2017;4
596;64;4;91;1;2017;4
421;54;7;167;141;2017;4
248;8;3;15;1;2017;4
320;57;29;144;105;2017;4
381;41;26;106;6;2017;4
384;17;2;118;7;2017;4
313;22;8;27;27;2017;4
607;62;10;121;121;2017;4
630;32;32;53;47;2017;4
89;2;0;3;3;2017;4
24;74;1;395;156;2017;4
91;36;16;45;23;2017;4
260;29;13;41;31;2017;4
562;38;33;134;72;2017;4
173;50;8;99;90;2017;4
468;16;16;75;25;2017;4
187;67;44;85;35;2017;4
577;25;10;99;9;2017;4
663;36;3;36;6;2017;4
470;4;2;13;13;2017;4
123;43;23;63;32;2017;4
342;19;0;59;59;2017;4
46;13;8;11;11;2017;4
111;41;18;152;98;2017;4
409;35;27;195;130;2017;4
39;31;10;34;8;2017;4
568;41;41;86;22;2017;4
242;41;41;12;9;2017;4
148;26;13;215;43;2017;4
411;18;14;75;1;2017;4
149;2;1;13;2;2017;4
560;26;0;101;81;2017;4
263;40;1;148;41;2017;4
467;13;3;37;37;2017;4
147;11;9;46;35;2017;4
592;23;23;8;0;2017;4
199;39;35;88;14;2017;4
23;12;9;44;9;2017;4
545;24;10;68;28;2017;4
230;54;39;114;45;2017;4
217;22;16;81;56;2017;4
82;9;9;10;7;2017;4
576;64;6;162;106;2017;4
414;25;24;114;52;2017;4
168;2;1;5;3;2017;4
228;46;37;120;43;2017;4
419;58;58;182;31;2017;4
6;25;25;10;8;2017;4
50;42;7;112;59;2017;4
438;13;0;77;33;2017;4
415;37;37;93;84;2017;4
665;78;78;79;79;2017;4
176;16;9;55;19;2017;4
466;24;23;124;21;2017;4
524;42;19;217;217;2017;4
255;21;13;22;5;2017;4
516;12;11;24;16;2017;4
606;50;15;205;111;2017;4
165;36;32;72;53;2017;4
500;30;30;56;48;2017;4
407;47;0;86;73;2017;4
140;43;21;227;75;2017;4
220;2;0;10;0;2017;4
215;34;34;163;112;2017;4
599;21;14;22;7;2017;4
598;15;4;33;3;2017;4
144;22;4;104;72;2017;4
692;17;4;15;13;2017;4
570;17;3;64;64;2017;4
427;29;26;160;43;2017;4
657;21;18;31;19;2017;4
229;13;8;75;0;2017;4
525;81;81;322;322;2017;4
84;17;5;16;9;2017;4
71;31;10;131;2;2017;4
302;28;19;10;5;2017;4
377;19;13;102;102;2017;4
195;13;1;19;13;2017;4
257;25;9;83;59;2017;4
141;14;7;30;29;2017;4
532;5;5;10;7;2017;4
501;11;8;17;6;2017;4
504;49;38;127;45;2017;4
631;27;27;14;1;2017;4
622;52;46;169;30;2017;4
366;16;16;47;7;2017;4
386;33;29;27;7;2017;4
17;59;44;288;147;2017;4
550;65;3;42;35;2017;4
404;42;3;176;11;2017;4
243;29;0;58;22;2017;4
389;11;11;61;2;2017;4
236;17;17;10;10;2017;4
83;38;11;88;88;2017;4
513;32;28;169;22;2017;4
641;1;0;4;0;2017;4
32;51;37;51;50;2017;4
10;12;5;24;24;2017;4
614;6;4;7;1;2017;4
237;47;32;201;79;2017;4
51;55;14;118;118;2017;4
521;4;1;8;7;2017;4
648;17;6;100;100;2017;4
612;4;2;18;15;2017;4
251;49;49;31;13;2017;4
189;17;4;120;95;2017;4
635;2;0;11;2;2017;4
621;1;1;2;1;2017;4
569;1;0;3;3;2017;4
423;46;46;90;69;2017;4
453;25;2;29;17;2017;4
321;6;1;6;5;2017;4
8;12;0;23;19;2017;4
618;3;2;1;0;2017;4
544;22;22;98;42;2017;4
346;12;12;51;18;2017;4
552;8;4;1;0;2017;4
163;32;0;65;65;2017;4
194;38;29;41;20;2017;4
490;28;2;21;21;2017;4
59;46;8;37;12;2017;4
690;59;59;353;206;2017;4
303;44;44;159;65;2017;4
328;35;14;64;48;2017;4
219;29;7;152;95;2017;4
406;29;29;29;3;2017;4
378;61;0;278;69;2017;4
670;10;2;41;41;2017;4
106;31;20;55;55;2017;4
18;23;15;155;43;2017;4
138;79;12;260;31;2017;4
344;19;1;47;27;2017;4
64;30;1;87;41;2017;4
102;37;37;128;103;2017;4
188;29;29;191;128;2017;4
656;60;29;18;6;2017;4
21;22;13;79;77;2017;4
672;6;3;3;0;2017;4
456;85;14;116;107;2017;4
99;8;8;11;0;2017;4
645;69;20;311;303;2017;4
512;23;14;70;4;2017;4
90;71;44;495;362;2017;4
535;6;1;22;15;2017;4
214;24;3;10;8;2017;4
626;48;23;35;23;2017;4
555;41;6;161;147;2017;4
223;7;7;27;20;2017;4
678;16;11;93;6;2017;4
338;10;3;39;21;2017;4
85;68;22;84;71;2017;4
450;16;5;3;0;2017;4
581;24;21;24;3;2017;4
494;10;7;29;29;2017;4
505;13;12;27;0;2017;4
119;16;6;49;49;2017;4
1;17;9;81;81;2017;4
222;47;17;71;58;2017;4
551;33;33;149;30;2017;4
583;52;16;130;130;2017;4
464;10;6;28;23;2017;4
131;35;9;25;7;2017;4
433;64;39;78;46;2017;4
316;66;13;73;73;2017;4
534;44;19;83;51;2017;4
311;30;2;82;57;2017;4
541;7;1;8;6;2017;4
462;15;11;120;106;2017;4
178;48;48;48;20;2017;4
527;52;52;268;149;2017;4
520;41;41;49;18;2017;4
35;35;12;45;12;2017;4
695;23;5;62;62;2017;4
13;32;15;69;5;2017;4
392;34;19;25;3;2017;4
156;26;7;77;13;2017;4
306;38;13;68;39;2017;4
240;76;56;271;7;2017;4
53;67;47;102;102;2017;4
367;23;9;99;99;2017;4
258;46;15;300;171;2017;4
207;14;10;36;14;2017;4
537;5;2;33;21;2017;4
290;40;16;73;43;2017;4
693;27;6;46;46;2017;4
669;6;5;5;3;2017;4
387;10;4;9;9;2017;4
637;75;7;13;0;2017;4
579;8;7;37;37;2017;4
351;54;54;138;87;2017;4
226;12;1;9;3;2017;4
58;22;3;11;4;2017;4
272;8;1;18;0;2017;4
601;19;13;113;113;2017;4
41;55;55;62;62;2017;4
684;6;2;24;10;2017;4
611;2;1;2;2;2017;4
43;43;10;213;25;2017;4
94;16;16;42;17;2017;4
358;50;37;46;46;2017;4
408;66;0;226;198;2017;4
167;7;5;45;45;2017;4
324;6;0;26;19;2017;4
369;41;23;29;19;2017;4
87;6;1;1;0;2017;4
455;30;19;131;87;2017;4
67;11;11;62;2;2017;4
368;6;1;22;11;2017;4
558;108;108;205;196;2017;4
458;9;4;20;14;2017;4
355;2;1;1;0;2017;4
93;2;0;5;5;2017;4
638;96;64;16;4;2017;4
539;15;10;7;5;2017;4
11;44;32;142;84;2017;4
231;3;3;4;3;2017;4
305;20;0;8;6;2017;4
549;41;18;34;22;2017;4
325;26;22;57;20;2017;4
651;2;0;4;0;2017;4
633;25;21;154;143;2017;4
204;33;29;28;6;2017;4
5;50;21;428;7;2017;4
484;62;7;32;32;2017;4
155;11;4;34;34;2017;4
348;13;13;44;9;2017;4
169;2;2;7;4;2017;4
680;16;5;18;11;2017;4
602;46;44;28;28;2017;4
283;6;5;6;0;2017;4
273;65;20;23;4;2017;4
691;12;3;49;21;2017;4
345;54;29;65;10;2017;4
70;3;1;19;19;2017;4
489;23;5;58;40;2017;4
209;47;37;159;92;2017;4
374;16;16;7;0;2017;4
493;84;18;59;52;2017;4
388;12;2;23;14;2017;4
74;49;19;437;434;2017;4
146;4;1;9;9;2017;4
572;16;7;21;4;2017;4
632;20;4;26;20;2017;4
372;66;60;466;394;2017;4
357;48;48;179;16;2017;4
354;2;0;1;0;2017;4
317;36;1;142;54;2017;4
121;32;8;99;61;2017;4
683;47;15;209;209;2017;4
573;4;3;11;9;2017;4
559;11;1;3;2;2017;4
213;31;12;77;4;2017;4
19;33;12;24;21;2017;4
157;43;43;23;11;2017;4
658;56;9;51;12;2017;4
234;34;34;136;1;2017;4
30;39;25;135;49;2017;4
473;18;1;137;112;2017;4
574;74;54;114;9;2017;4
586;59;38;142;92;2017;4
575;52;52;167;1;2017;4
561;6;2;3;0;2017;4
20;46;11;218;218;2017;4
394;7;5;3;1;2017;4
486;5;0;6;1;2017;4
259;19;19;90;49;2017;4
671;58;36;206;58;2017;4
413;39;39;50;39;2017;4
205;2;1;2;2;2017;4
327;55;55;17;4;2017;4
172;24;22;69;41;2017;4
133;29;18;18;8;2017;4
42;38;12;30;4;2017;4
79;15;0;51;35;2017;4
390;42;42;128;37;2017;4
253;57;22;97;13;2017;4
465;10;5;5;5;2017;4
443;3;0;2;0;2017;4
249;42;42;56;21;2017;4
431;27;27;106;106;2017;4
379;7;2;18;18;2017;4
3;21;12;45;37;2017;4
628;9;5;1;0;2017;4
135;21;10;89;5;2017;4
687;59;29;78;19;2017;4
591;22;15;53;13;2017;4
600;84;15;207;163;2017;4
584;44;18;77;59;2017;4
252;10;3;51;51;2017;4
45;50;38;57;57;2017;4
675;24;9;45;25;2017;4
256;41;30;2;1;2017;4
546;6;0;5;5;2017;4
594;1;0;4;0;2017;4
285;87;21;428;240;2017;4
7;42;36;69;48;2017;4
329;8;3;34;12;2017;4
66;29;29;92;92;2017;4
677;41;0;11;1;2017;4
22;12;9;72;53;2017;4
279;45;5;178;149;2017;4
617;46;40;21;14;2017;4
124;18;4;9;6;2017;4
556;11;2;53;53;2017;4
526;62;8;83;33;2017;4
383;10;3;8;5;2017;4
566;44;27;220;199;2017;5
615;30;10;21;21;2017;5
98;58;26;74;42;2017;5
14;2;0;19;7;2017;5
308;23;19;127;94;2017;5
110;46;13;40;30;2017;5
676;10;7;18;4;2017;5
298;42;13;110;77;2017;5
186;49;11;196;196;2017;5
373;18;11;6;1;2017;5
376;70;39;419;377;2017;5
159;13;8;103;51;2017;5
503;8;5;19;9;2017;5
597;9;6;28;14;2017;5
184;60;52;283;161;2017;5
403;82;4;335;117;2017;5
440;73;73;234;30;2017;5
422;20;5;27;0;2017;5
334;8;0;51;34;2017;5
662;25;3;104;31;2017;5
97;33;33;162;81;2017;5
666;3;2;5;0;2017;5
429;74;50;124;111;2017;5
0;42;34;76;29;2017;5
660;32;1;94;42;2017;5
480;13;7;17;2;2017;5
347;4;1;18;1;2017;5
88;35;17;183;183;2017;5
664;8;4;7;0;2017;5
245;9;9;108;28;2017;5
547;32;32;88;88;2017;5
139;58;44;107;67;2017;5
488;7;2;33;30;2017;5
112;54;15;122;1;2017;5
365;40;22;170;27;2017;5
269;12;12;54;54;2017;5
271;12;4;49;26;2017;5
629;14;6;77;50;2017;5
185;50;45;10;0;2017;5
356;13;3;18;18;2017;5
198;25;13;52;39;2017;5
60;97;92;184;114;2017;5
475;7;5;10;6;2017;5
360;26;25;2;0;2017;5
270;20;13;54;18;2017;5
426;25;17;31;31;2017;5
166;66;6;41;7;2017;5
57;24;9;72;35;2017;5
28;14;4;65;26;2017;5
246;51;17;287;111;2017;5
117;18;7;28;8;2017;5
114;43;43;91;40;2017;5
158;36;7;15;2;2017;5
175;2;0;3;0;2017;5
153;10;4;68;18;2017;5
281;23;21;116;77;2017;5
191;6;0;12;4;2017;5
696;80;2;43;17;2017;5
511;49;42;46;27;2017;5
398;35;30;57;57;2017;5
642;41;30;326;107;2017;5
588;61;4;157;145;2017;5
27;49;1;46;22;2017;5
352;8;3;20;9;2017;5
145;12;4;15;15;2017;5
694;11;11;37;20;2017;5
472;25;11;65;33;2017;5
250;29;13;144;11;2017;5
364;48;9;215;83;2017;5
254;29;15;94;64;2017;5
461;4;1;11;5;2017;5
474;47;1;261;261;2017;5
103;78;25;68;47;2017;5
126;5;3;24;8;2017;5
689;11;4;70;70;2017;5
685;30;30;152;39;2017;5
519;2;1;5;0;2017;5
452;39;9;95;58;2017;5
310;25;22;97;97;2017;5
244;75;34;1;1;2017;5
673;33;3;106;40;2017;5
477;107;49;175;111;2017;5
304;15;3;72;38;2017;5
623;60;14;298;205;2017;5
432;25;13;52;38;2017;5
446;17;17;62;34;2017;5
81;69;63;5;2;2017;5
595;8;0;1;0;2017;5
318;59;5;266;266;2017;5
445;21;1;11;1;2017;5
288;33;31;149;87;2017;5
292;14;10;57;40;2017;5
208;11;5;55;27;2017;5
538;6;4;34;19;2017;5
336;7;7;18;18;2017;5
420;27;0;160;68;2017;5
485;4;2;4;0;2017;5
469;26;6;107;95;2017;5
603;23;9;184;173;2017;5
264;32;29;25;20;2017;5
29;44;32;266;121;2017;5
471;47;0;252;204;2017;5
363;42;38;37;22;2017;5
122;64;12;236;206;2017;5
654;16;5;63;55;2017;5
210;19;14;32;10;2017;5
540;22;2;8;6;2017;5
682;41;2;149;20;2017;5
508;10;1;41;7;2017;5
